,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
171,2023-01-24,2.423622382175909,2.3910585443041534,2.4425620066092106,2.423622382175909,2.423622382175909,-0.008143532999496838,-0.008143532999496838,-0.008143532999496838,0.0018582141342034298,0.0018582141342034298,0.0018582141342034298,-0.010001747133700266,-0.010001747133700266,-0.010001747133700266,0.0,0.0,0.0,2.415478849176412
172,2023-02-05,2.4238597072968284,2.39432495039971,2.4454944300971406,2.4238597072968284,2.4238597072968284,-0.005746392274790993,-0.005746392274790993,-0.005746392274790993,0.0010738020978510033,0.0010738020978510033,0.0010738020978510033,-0.006820194372641997,-0.006820194372641997,-0.006820194372641997,0.0,0.0,0.0,2.4181133150220373
173,2023-02-17,2.4240970324177478,2.3810872001585928,2.432651694069751,2.4240970324177478,2.4240970324177478,-0.016936221242767616,-0.016936221242767616,-0.016936221242767616,0.008341193326287893,0.008341193326287893,0.008341193326287893,-0.025277414569055506,-0.025277414569055506,-0.025277414569055506,0.0,0.0,0.0,2.4071608111749803
174,2023-03-01,2.424334357538667,2.3743280848338064,2.4232308129046745,2.424334357538667,2.424334357538667,-0.026350147716879106,-0.026350147716879106,-0.026350147716879106,-0.0029771847428915737,-0.0029771847428915737,-0.0029771847428915737,-0.02337296297398753,-0.02337296297398753,-0.02337296297398753,0.0,0.0,0.0,2.397984209821788
175,2023-03-13,2.4245716826595864,2.390641840072292,2.440938166469579,2.4245716826595864,2.4245716826595864,-0.007965993426473927,-0.007965993426473927,-0.007965993426473927,2.0567762009818324e-05,2.0567762009818324e-05,2.0567762009818324e-05,-0.007986561188483746,-0.007986561188483746,-0.007986561188483746,0.0,0.0,0.0,2.4166056892331125
176,2023-03-25,2.424809007780506,2.38636684878529,2.4381534307357273,2.424809007780506,2.424809007780506,-0.013416881537762923,-0.013416881537762923,-0.013416881537762923,-0.0008931750872249725,-0.0008931750872249725,-0.0008931750872249725,-0.01252370645053795,-0.01252370645053795,-0.01252370645053795,0.0,0.0,0.0,2.4113921262427427
177,2023-04-06,2.425046332901425,2.382297736356133,2.4312109917688303,2.425046332901425,2.425046332901425,-0.01710588909563665,-0.01710588909563665,-0.01710588909563665,-0.007423417490237704,-0.007423417490237704,-0.007423417490237704,-0.009682471605398946,-0.009682471605398946,-0.009682471605398946,0.0,0.0,0.0,2.4079404438057885
178,2023-04-18,2.4252836580223445,2.4120075124512583,2.4614494164496383,2.4252836580223445,2.4252836580223445,0.012763800961421597,0.012763800961421597,0.012763800961421597,0.00185821413419828,0.00185821413419828,0.00185821413419828,0.01090558682722332,0.01090558682722332,0.01090558682722332,0.0,0.0,0.0,2.438047458983766
179,2023-04-30,2.4255209831432643,2.420709493649899,2.468398198216097,2.4255209831432643,2.4255209831432643,0.017968998766649175,0.017968998766649175,0.017968998766649175,0.0010738020978388466,0.0010738020978388466,0.0010738020978388466,0.016895196668810324,0.016895196668810324,0.016895196668810324,0.0,0.0,0.0,2.4434899819099134
180,2023-06-17,2.4264702836269416,2.414098086936944,2.4644673494643614,2.4264702836269416,2.4264702836269416,0.012044567762482852,0.012044567762482852,0.012044567762482852,-0.0008931750872319063,-0.0008931750872319063,-0.0008931750872319063,0.012937742849714755,0.012937742849714755,0.012937742849714755,0.0,0.0,0.0,2.4385148513894244
181,2023-06-29,2.426707608747861,2.425008062743115,2.4744111889094325,2.426707608747861,2.426707608747861,0.022764900853060422,0.022764900853060422,0.022764900853060422,-0.007423417490244534,-0.007423417490244534,-0.007423417490244534,0.03018831834330496,0.03018831834330496,0.03018831834330496,0.0,0.0,0.0,2.4494725096009216
182,2023-07-23,2.4271822589896996,2.427736936699972,2.479522395734196,2.4271822589896996,2.4271822589896996,0.024773779136907245,0.024773779136907245,0.024773779136907245,0.0010738020978233423,0.0010738020978233423,0.0010738020978233423,0.0236999770390839,0.0236999770390839,0.0236999770390839,0.0,0.0,0.0,2.451956038126607
183,2023-08-04,2.427419584110619,2.4266034510435945,2.475792773876123,2.427419584110619,2.427419584110619,0.023459901080303623,0.023459901080303623,0.023459901080303623,0.008341193326276355,0.008341193326276355,0.008341193326276355,0.015118707754027263,0.015118707754027263,0.015118707754027263,0.0,0.0,0.0,2.4508794851909226
184,2023-08-16,2.4276569092315388,2.4151252342166547,2.4662725447148275,2.4276569092315388,2.4276569092315388,0.012723207044517976,0.012723207044517976,0.012723207044517976,-0.002977184742838852,-0.002977184742838852,-0.002977184742838852,0.01570039178735683,0.01570039178735683,0.01570039178735683,0.0,0.0,0.0,2.4403801162760566
185,2023-08-28,2.427894234352458,2.418454119368977,2.467709583239354,2.427894234352458,2.427894234352458,0.015253772552328604,0.015253772552328604,0.015253772552328604,2.0567762002206845e-05,2.0567762002206845e-05,2.0567762002206845e-05,0.015233204790326398,0.015233204790326398,0.015233204790326398,0.0,0.0,0.0,2.443148006904787
186,2023-09-09,2.4281315594733774,2.4147509005613306,2.461539373597444,2.4281315594733774,2.4281315594733774,0.009353454482183332,0.009353454482183332,0.009353454482183332,-0.0008931750872299874,-0.0008931750872299874,-0.0008931750872299874,0.010246629569413319,0.010246629569413319,0.010246629569413319,0.0,0.0,0.0,2.437485013955561
187,2023-09-21,2.428368884594297,2.3913609573376893,2.441925930450519,2.428368884594297,2.428368884594297,-0.011456235505484665,-0.011456235505484665,-0.011456235505484665,-0.007423417490234551,-0.007423417490234551,-0.007423417490234551,-0.0040328180152501125,-0.0040328180152501125,-0.0040328180152501125,0.0,0.0,0.0,2.416912649088812
188,2023-10-03,2.4286062097152166,2.389937508699263,2.437967600284409,2.4286062097152166,2.4286062097152166,-0.015404052561376998,-0.015404052561376998,-0.015404052561376998,0.00185821413420702,0.00185821413420702,0.00185821413420702,-0.01726226669558402,-0.01726226669558402,-0.01726226669558402,0.0,0.0,0.0,2.41320215715384
189,2023-10-15,2.428843534836136,2.3836468785087073,2.4334720178162494,2.428843534836136,2.428843534836136,-0.019584950265459054,-0.019584950265459054,-0.019584950265459054,0.0010738020978689532,0.0010738020978689532,0.0010738020978689532,-0.020658752363328012,-0.020658752363328012,-0.020658752363328012,0.0,0.0,0.0,2.4092585845706767
190,2023-10-27,2.4290808599570552,2.389712022787658,2.4404217886609803,2.4290808599570552,2.4290808599570552,-0.014665277401392653,-0.014665277401392653,-0.014665277401392653,0.008341193326278954,0.008341193326278954,0.008341193326278954,-0.023006470727671608,-0.023006470727671608,-0.023006470727671608,0.0,0.0,0.0,2.414415582555663
191,2023-10-28,2.429100637050465,2.3786648472440604,2.431665533496071,2.429100637050465,2.429100637050465,-0.02406786807960088,-0.02406786807960088,-0.02406786807960088,-0.0008931750872404922,-0.0008931750872404922,-0.0008931750872404922,-0.02317469299236039,-0.02317469299236039,-0.02317469299236039,0.0,0.0,0.0,2.405032768970864
